customer,merchant,fraud,inr_amount,txn_count_customer,is_high_amount,category_fraud_rate,txn_count_category,customer_fraud_rate,merchant_fraud_rate,txn_count_merch,categoy__'es_barsandrestaurants',categoy__'es_contents',categoy__'es_fashion',categoy__'es_food',categoy__'es_health',categoy__'es_home',categoy__'es_hotelservices',categoy__'es_hyper',categoy__'es_leisure',categoy__'es_otherservices',categoy__'es_sportsandtoys',categoy__'es_tech',categoy__'es_transportation',categoy__'es_travel',categoy__'es_wellnessandbeauty'
'C1295444668','M1823072687',0,12.91,66,0,0.0,505119,0.0,0.0,85799,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2075935351','M855959430',0,4064.35,78,0,0.0459166939980321,6098,0.0,0.0359828141783029,3724,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
'C333484923','M1823072687',0,3255.05,32,0,0.0,505119,0.0,0.0,23152,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2117552812','M1600850729',0,2034.66,69,0,0.0179733498605515,6454,0.0,0.0,1005,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
'C2084267589','M1823072687',0,2189.57,116,0,0.0,505119,0.0,0.0,153258,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1935661715','M348934600',0,3437.77,79,0,0.0,505119,0.0632911392405063,0.0,149989,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C531724764','M348934600',0,5938.14,39,0,0.0,505119,0.0,0.0,66326,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C592679392','M348934600',0,4361.26,13,0,0.0,505119,0.0,0.0,21827,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C119274188','M1823072687',0,1228.34,83,0,0.0,505119,0.0,0.0,184795,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C692102449','M1823072687',0,2594.71,117,0,0.0,505119,0.0,0.0,191591,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1981089677','M348934600',0,2186.59,144,0,0.0,505119,0.0555555555555555,0.0,175562,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C747175090','M348934600',0,2292.84,32,0,0.0,505119,0.0,0.0,54410,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1290093162','M1823072687',0,258.18,83,0,0.0,505119,0.0,0.0,115333,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1004532392','M348934600',0,1714.91,4,0,0.0,505119,0.0,0.0,129813,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C270217031','M1313686961',0,4433.74,104,0,0.0,885,0.0,0.0,250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
'C297432139','M348934600',0,2532.15,114,0,0.0,505119,0.043859649122807,0.0,196840,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1971497679','M348934600',0,2013.8,113,0,0.0,505119,0.0,0.0,187602,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1073865173','M1823072687',0,543.17,45,0,0.0,505119,0.0444444444444444,0.0,177849,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1540577903','M692898500',0,61.57,9,0,0.1051261389698134,16133,0.0,0.0227272727272727,528,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
'C477595630','M1823072687',0,5739.54,73,0,0.0,505119,0.0,0.0,76498,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C108794529','M1823072687',0,4021.65,97,0,0.0,505119,0.0,0.0,128735,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C624012210','M85975013',0,1051.59,97,0,0.0,26254,0.0618556701030927,0.0,22993,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C515794745','M1913465890',0,39.72,19,0,0.1051261389698134,16133,0.0,0.0,809,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
'C1815278899','M1823072687',0,3718.79,107,0,0.0,505119,0.0,0.0,176297,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1394428191','M1823072687',0,3888.59,149,0,0.0,505119,0.0,0.0,239954,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1424007721','M1823072687',0,3179.59,83,0,0.0,505119,0.0,0.0,107253,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C775739646','M348934600',0,1142.94,55,0,0.0,505119,0.0,0.0,90387,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1303226190','M1823072687',0,5072.24,74,0,0.0,505119,0.0,0.0,81808,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1815278899','M1823072687',0,843.06,98,0,0.0,505119,0.0,0.0,156857,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2072009750','M348934600',0,2802.25,18,0,0.0,505119,0.0,0.0,37540,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C899813705','M1823072687',0,4929.25,76,0,0.0,505119,0.0,0.0,90439,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C407936671','M1823072687',0,14.89,124,0,0.0,505119,0.0080645161290322,0.0,218436,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1140073765','M348934600',0,5198.35,62,0,0.0,505119,0.0,0.0,104533,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C395508885','M1823072687',0,3132.91,156,0,0.0,505119,0.0,0.0,253247,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2085186254','M348934600',0,1272.03,81,0,0.0,505119,0.0246913580246913,0.0,176707,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1240746302','M1823072687',0,2467.61,142,0,0.0,505119,0.0,0.0,231033,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1853381059','M348934600',0,4462.54,24,0,0.0,505119,0.0,0.0,39705,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1370192017','M1823072687',0,3742.62,130,0,0.0,505119,0.0,0.0,197811,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1670516684','M151143676',0,3098.16,84,0,0.0188294366860191,6373,0.0,0.0145579105116677,4671,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'C145901862','M1823072687',0,5023.59,109,0,0.0,505119,0.0,0.0,199462,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1638268213','M1823072687',0,2979.99,24,0,0.0,505119,0.0,0.0,31242,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1010589026','M348934600',0,1450.77,161,0,0.0,505119,0.0,0.0,198098,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1057813963','M1823072687',0,2470.58,69,0,0.0,505119,0.0289855072463768,0.0,103398,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C433355159','M1823072687',0,1108.19,157,0,0.0,505119,0.0,0.0,267688,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C278409847','M348934600',0,302.86,49,0,0.0,505119,0.0,0.0,118637,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1488142454','M1823072687',0,2325.61,31,0,0.0,505119,0.0,0.0,23179,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1801270098','M348934600',0,3590.69,81,0,0.0,505119,0.0,0.0,120451,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1153792315','M348934600',0,1855.92,59,0,0.0,505119,0.0,0.0,174567,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C381250974','M85975013',0,2439.8,111,0,0.0,26254,0.0,0.0,13537,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C1158738757','M1823072687',0,4326.5,147,0,0.0,505119,0.0,0.0,231277,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1922022324','M348934600',0,5184.45,81,0,0.0,505119,0.0,0.0,127980,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1133298590','M348934600',0,1930.39,21,0,0.0,505119,0.0,0.0,85377,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1472579779','M348934600',0,8278.64,60,1,0.0,505119,0.0,0.0,102494,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C347453747','M348934600',0,2443.77,142,0,0.0,505119,0.0,0.0,174775,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C165037464','M85975013',0,6453.51,50,0,0.0,26254,0.0,0.0,4722,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C1692355722','M348934600',0,535.23,53,0,0.0,505119,0.0,0.0,88694,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C846889180','M85975013',0,3508.27,60,0,0.0,26254,0.05,0.0,17015,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C1869142879','M1823072687',0,3697.93,96,0,0.0,505119,0.0,0.0,119466,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1747513604','M1823072687',0,812.27,25,0,0.0,505119,0.0,0.0,152565,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C586830923','M1823072687',0,4834.92,85,0,0.0,505119,0.0,0.0,113515,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C697242067','M1823072687',0,1289.91,169,0,0.0,505119,0.0,0.0,277287,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1895811684','M1053599405',0,6761.34,76,0,0.1051261389698134,16133,0.0,0.0,2163,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
'C1403689550','M348934600',0,582.89,61,0,0.0,505119,0.0,0.0,98540,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1293338142','M1823072687',0,4653.2,152,0,0.0,505119,0.0,0.0,254761,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C6433096','M348934600',0,1026.76,11,0,0.0,505119,0.0,0.0,98386,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1383337902','M348934600',0,5013.66,30,0,0.0,505119,0.0,0.0,52748,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1577880868','M1823072687',0,100.29,66,0,0.0,505119,0.0,0.0,110847,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2096367617','M1053599405',0,3951.15,36,0,0.1051261389698134,16133,0.0833333333333333,0.0,4595,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
'C1801713151','M1823072687',0,1802.29,53,0,0.0,505119,0.0,0.0,48924,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C264736518','M348934600',0,2772.46,44,0,0.0,505119,0.0681818181818181,0.0,136838,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1038879380','M1823072687',0,2469.59,136,0,0.0,505119,0.0073529411764705,0.0,215340,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C795132749','M1823072687',0,4341.4,115,0,0.0,505119,0.0,0.0,160783,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C590614528','M1823072687',0,4895.49,72,0,0.0,505119,0.0,0.0,71066,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C706685788','M348934600',0,712.97,7,0,0.0,505119,0.0,0.0,16874,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C970603000','M348934600',0,1074.43,69,0,0.0,505119,0.0,0.0,108452,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C229665572','M1823072687',0,5582.65,118,0,0.0,505119,0.0,0.0,174313,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C49915499','M1823072687',0,554.09,124,0,0.0,505119,0.0,0.0,187198,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C44151986','M348934600',0,3997.82,57,0,0.0,505119,0.1403508771929824,0.0,120485,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C181111540','M1823072687',0,1388.21,159,0,0.0,505119,0.0,0.0,275217,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1387070447','M348934600',0,937.39,1,0,0.0,505119,0.0,0.0,2486,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C285545076','M1823072687',0,4647.24,86,0,0.0,505119,0.0,0.0,104045,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1154631581','M348934600',0,2488.46,148,0,0.0,505119,0.0135135135135135,0.0,187397,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1705819997','M1823072687',0,118.17,124,0,0.0,505119,0.0,0.0,186532,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C278676105','M1823072687',0,3013.76,87,0,0.0,505119,0.0,0.0,112744,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2014729870','M1823072687',0,277.05,98,0,0.0,505119,0.0,0.0,177713,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C393216567','M348934600',0,1948.27,25,0,0.0,505119,0.0,0.0,42066,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C696720817','M1823072687',0,2169.7,24,0,0.0,505119,0.0,0.0,137899,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1530262146','M1823072687',0,3452.66,44,0,0.0,505119,0.0,0.0,40308,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C597908249','M348934600',0,1229.33,16,0,0.0,505119,0.0,0.0,31387,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C648063518','M348934600',0,6307.54,42,0,0.0,505119,0.0,0.0,71720,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2029028090','M1823072687',0,7303.51,70,0,0.0,505119,0.0,0.0,79444,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C446179646','M348934600',0,3165.68,30,0,0.0,505119,0.2,0.0,44945,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C954150626','M348934600',0,380.32,150,0,0.0,505119,0.0,0.0,188211,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1882101149','M1823072687',0,1459.71,47,0,0.0,505119,0.0,0.0,40996,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1238185596','M1823072687',0,430.96,144,0,0.0,505119,0.0,0.0,234005,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1953142190','M1823072687',0,5533.0,112,0,0.0,505119,0.0,0.0,137743,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1081944543','M1823072687',0,3579.76,83,0,0.0,505119,0.0,0.0,92801,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1642592478','M1913465890',0,4652.2,129,0,0.1051261389698134,16133,0.0,0.0,2319,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
'C1933962406','M1823072687',0,1173.73,81,0,0.0,505119,0.0493827160493827,0.0,194191,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C755000520','M1823072687',0,3561.89,121,0,0.0,505119,0.0,0.0,177073,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1580712621','M349281107',0,1737.75,115,0,0.0179733498605515,6454,0.0,0.0,2086,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
'C1284515419','M1823072687',0,938.38,52,0,0.0,505119,0.0,0.0,49389,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C522845009','M348934600',0,825.18,21,0,0.0,505119,0.0,0.0,148444,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1554037473','M1823072687',0,546.15,132,0,0.0,505119,0.0,0.0,201521,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C886146370','M1823072687',0,2700.96,103,0,0.0,505119,0.0,0.0,147977,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C986156699','M1823072687',0,3973.99,42,0,0.0,505119,0.0,0.0,37023,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C506565122','M855959430',0,245.27,94,0,0.0459166939980321,6098,0.0,0.0375434530706836,4315,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
'C1631162170','M349281107',0,12424.42,117,1,0.0179733498605515,6454,0.0,0.0,2241,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
'C344209010','M1823072687',0,1535.18,75,0,0.0,505119,0.0,0.0,86415,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1039035065','M1823072687',0,5576.69,45,0,0.0,505119,0.0,0.0,41342,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1783127345','M348934600',0,1967.13,37,0,0.0,505119,0.0,0.0,66131,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C190128751','M348934600',0,2441.79,10,0,0.0,505119,0.0,0.0,23608,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1577104524','M348934600',0,1882.73,15,0,0.0,505119,0.0,0.0,29103,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C587016440','M348934600',0,5949.06,75,0,0.0,505119,0.0,0.0,115405,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1904362781','M85975013',0,4525.1,67,0,0.0,26254,0.0,0.0,7012,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C440111595','M1823072687',0,2675.14,156,0,0.0,505119,0.0,0.0,264979,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1010865894','M348934600',0,5928.21,42,0,0.0,505119,0.0,0.0,70145,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1402203755','M85975013',0,408.12,172,0,0.0,26254,0.0,0.0,25240,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C23582994','M151143676',0,442.88,50,0,0.0188294366860191,6373,0.02,0.0160670625218302,2863,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'C656031620','M348934600',0,197.61,159,0,0.0,505119,0.0,0.0,198849,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C769422228','M1823072687',0,4572.76,148,0,0.0,505119,0.0,0.0,271567,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C144783459','M348934600',0,2491.44,13,0,0.0,505119,0.0,0.0,41183,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C858160484','M78078399',0,10916.05,38,1,0.0475937955720535,15086,0.0263157894736842,0.034896401308615,917,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
'C159675329','M348934600',0,4835.91,110,0,0.0,505119,0.0363636363636363,0.0,178806,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2114634161','M78078399',0,7934.07,72,1,0.0475937955720535,15086,0.0,0.0344827586206896,986,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
'C2068909690','M1823072687',0,4949.11,139,0,0.0,505119,0.0,0.0,246981,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1545484501','M1823072687',0,2344.47,69,0,0.0,505119,0.0,0.0,72485,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1532144144','M855959430',0,8678.82,96,1,0.0459166939980321,6098,0.0,0.0358986968281288,4067,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
'C673469784','M348934600',0,869.87,129,0,0.0,505119,0.0,0.0,166992,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1838681949','M1823072687',0,131.08,145,0,0.0,505119,0.0,0.0,248067,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C338456981','M348934600',0,1888.69,70,0,0.0,505119,0.0,0.0,122646,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1248026439','M1823072687',0,2573.86,80,0,0.0,505119,0.025,0.0,126180,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1939799337','M1823072687',0,1906.56,64,0,0.0,505119,0.0,0.0,65435,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1789457872','M1823072687',0,1868.83,25,0,0.0,505119,0.0,0.0,15946,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C39112485','M1913465890',0,9069.07,99,1,0.1051261389698134,16133,0.0202020202020202,0.0,1290,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
'C1838948302','M151143676',0,632.54,29,0,0.0188294366860191,6373,0.0344827586206896,0.0164502164502164,2310,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'C1710930627','M348934600',0,3006.8,11,0,0.0,505119,0.0,0.0,19759,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1040405455','M348934600',0,4288.77,11,0,0.0,505119,0.0909090909090909,0.0,77766,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1734585073','M348934600',0,2367.31,47,0,0.0,505119,0.0,0.0,83531,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1129461636','M1823072687',0,784.47,18,0,0.0,505119,0.0,0.0,11840,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C896887653','M348934600',0,2035.65,95,0,0.0,505119,0.0,0.0,139298,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C966335674','M151143676',0,5874.59,3,0,0.0188294366860191,6373,0.0,0.0145985401459854,137,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'C1342849651','M1823072687',0,1696.04,99,0,0.0,505119,0.0606060606060606,0.0,191375,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C179196508','M348934600',0,3263.99,31,0,0.0,505119,0.0967741935483871,0.0,50318,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1396978257','M348934600',0,349.54,49,0,0.0,505119,0.0,0.0,100104,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C407936671','M1823072687',0,900.65,59,0,0.0,505119,0.0169491525423728,0.0,86126,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1348847019','M1823072687',0,2099.2,132,0,0.0,505119,0.0757575757575757,0.0,283354,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1225717157','M1823072687',0,1827.12,77,0,0.0,505119,0.0,0.0,94683,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1655514881','M348934600',0,5321.49,13,0,0.0,505119,0.2307692307692307,0.0,192401,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1076053396','M348934600',0,1805.27,8,0,0.0,505119,0.0,0.0,14636,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C78631448','M348934600',0,1076.41,33,0,0.0,505119,0.0303030303030303,0.0,195822,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1263267362','M348934600',0,2758.55,32,0,0.0,505119,0.0,0.0,80569,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2123693067','M1823072687',0,4206.35,124,0,0.0,505119,0.0,0.0,194791,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C784763814','M1823072687',0,7063.21,116,0,0.0,505119,0.0,0.0,283771,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1902837467','M348934600',0,8188.28,92,1,0.0,505119,0.0,0.0,131269,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2095429384','M1823072687',0,4754.48,74,0,0.0,505119,0.0,0.0,79978,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1456179400','M1823072687',0,3678.07,64,0,0.0,505119,0.0,0.0,138578,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C581581060','M348934600',0,655.38,17,0,0.0,505119,0.0588235294117647,0.0,24893,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1494778598','M1946091778',0,7015.55,122,0,0.0475937955720535,15086,0.0,0.0,3399,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
'C637831009','M151143676',0,9958.8,129,1,0.0188294366860191,6373,0.0,0.0167379579691277,5377,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'C499129070','M1823072687',0,1146.91,110,0,0.0,505119,0.0,0.0,295378,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C17359646','M1823072687',0,1462.69,24,0,0.0,505119,0.0,0.0,56646,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C956898918','M348934600',0,2600.67,141,0,0.0,505119,0.0,0.0,183359,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C723217997','M348934600',0,2946.23,29,0,0.0,505119,0.0,0.0,51643,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C892313955','M1823072687',0,2088.28,29,0,0.0,505119,0.0,0.0,43656,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1570165892','M1823072687',0,3942.21,127,0,0.0,505119,0.0,0.0,207774,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1744098311','M1823072687',0,197.61,88,0,0.0,505119,0.0,0.0,130385,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1873446390','M348934600',0,1012.86,12,0,0.0,505119,0.0,0.0,24371,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C389387421','M1823072687',0,1598.73,48,0,0.0,505119,0.0,0.0,46835,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C401828466','M348934600',0,6838.79,41,0,0.0,505119,0.0,0.0,70051,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1591008232','M1823072687',0,1844.0,119,0,0.0,505119,0.0,0.0,175029,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C306854291','M348934600',0,2044.59,98,0,0.0,505119,0.0,0.0,144491,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1803181641','M1823072687',0,1251.18,83,0,0.0,505119,0.0,0.0,101710,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C351144071','M1823072687',0,1827.12,103,0,0.0,505119,0.0097087378640776,0.0,219395,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1757210259','M1823072687',0,444.86,115,0,0.0,505119,0.0,0.0,164633,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C58432631','M1823072687',0,1617.6,13,0,0.0,505119,0.0,0.0,8917,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C426715237','M348934600',0,4708.81,63,0,0.0,505119,0.0,0.0,181621,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C247537602','M1823072687',0,641.48,103,0,0.0,505119,0.0,0.0,146894,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C16613795','M1823072687',0,5124.87,115,0,0.0,505119,0.0,0.0,160970,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C608244416','M1400236507',0,33979.47,113,1,0.1520644511581067,1986,0.0,0.0,508,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
'C1580753738','M348934600',0,1559.01,49,0,0.0,505119,0.0612244897959183,0.0,187806,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1373973501','M348934600',0,1533.19,71,0,0.0,505119,0.0,0.0,113601,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2127479268','M151143676',0,8846.64,38,1,0.0188294366860191,6373,0.0,0.0146555935515388,2047,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'C947010068','M1823072687',0,1061.52,116,0,0.0,505119,0.0,0.0,168774,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1214582637','M348934600',0,874.83,138,0,0.0,505119,0.0144927536231884,0.0,181148,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1441133487','M348934600',0,2554.99,28,0,0.0,505119,0.0,0.0,52949,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1010936270','M348934600',0,3132.91,103,0,0.0,505119,0.0,0.0,154482,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C357634845','M1823072687',0,5531.01,167,0,0.0,505119,0.0,0.0,285769,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1239154010','M85975013',0,12253.62,68,1,0.0,26254,0.0,0.0,10334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
